Number_of_people,Average_Age,Total_Income,Occupation,Lifestyle,House_Size,Presence_of_garden,Number_of_bathrooms,Dishwasher_usage,Washing_machine_usage,Swimming_pool,Water_storage,Water_footprint
4,51,31126,Salaried,Luxury,1055,Yes,2,Rarely,Rarely,Yes,Tank,4455
2,64,134612,Salaried,Luxury,2708,No,2,Rarely,Rarely,No,Direct Supply,5911
7,22,58623,Student,Minimalist,1052,Yes,3,Weekly,Daily,Yes,Well,12292
4,63,129120,Salaried,Average,2457,No,2,Rarely,Rarely,No,Tank,3360
1,51,125314,Retired,Minimalist,1546,No,2,Never,Daily,No,Direct Supply,8212
6,23,157991,Salaried,Luxury,2667,Yes,1,Weekly,Rarely,No,Tank,9137
7,76,146508,Student,Luxury,2515,No,1,Never,Never,Yes,Tank,2252
2,2,160508,Student,Minimalist,1276,No,3,Rarely,Daily,No,Tank,11532
4,41,122713,Business,Minimalist,578,Yes,4,Never,Weekly,Yes,Well,9861
7,49,164272,Business,Luxury,2167,Yes,1,Never,Weekly,No,Direct Supply,5978
4,64,150402,Business,Luxury,2177,Yes,4,Never,Daily,Yes,Well,9245
1,30,100852,Retired,Luxury,875,Yes,2,Daily,Weekly,Yes,Direct Supply,6917
7,75,150375,Salaried,Minimalist,1055,No,3,Never,Weekly,Yes,Well,12152
2,61,73223,Business,Minimalist,1304,Yes,2,Rarely,Never,No,Direct Supply,7440
3,4,119138,Business,Luxury,731,Yes,3,Weekly,Rarely,No,Tank,11495
5,26,104833,Salaried,Average,1245,Yes,1,Daily,Daily,Yes,Tank,9174
2,44,26173,Retired,Average,2244,No,2,Rarely,Never,No,Well,14095
6,59,59572,Business,Average,2587,No,3,Rarely,Weekly,Yes,Direct Supply,7326
4,68,138044,Student,Average,1109,No,4,Daily,Weekly,No,Well,2386
6,10,114071,Salaried,Average,1426,No,4,Never,Never,No,Well,13635
1,29,24572,Retired,Minimalist,2738,No,4,Rarely,Weekly,Yes,Direct Supply,13287
4,15,146445,Student,Average,2055,No,2,Rarely,Weekly,Yes,Tank,11362
4,36,126811,Student,Average,1986,No,1,Weekly,Rarely,Yes,Well,2850
7,41,67057,Retired,Average,720,No,3,Never,Daily,No,Direct Supply,4773
4,3,41678,Student,Minimalist,1251,No,1,Weekly,Never,No,Well,12300
2,40,131538,Retired,Minimalist,1353,No,2,Daily,Rarely,No,Tank,10915
4,19,154111,Retired,Luxury,689,Yes,1,Daily,Daily,No,Direct Supply,6506
4,72,102701,Retired,Minimalist,988,Yes,4,Daily,Rarely,No,Direct Supply,11301
2,17,70877,Business,Minimalist,512,Yes,2,Never,Rarely,Yes,Direct Supply,7506
7,10,54130,Salaried,Luxury,2937,Yes,2,Daily,Rarely,No,Tank,2908
7,11,69678,Student,Minimalist,687,Yes,2,Rarely,Never,Yes,Well,6405
5,18,155220,Business,Minimalist,1175,Yes,2,Daily,Weekly,Yes,Tank,10896
5,39,199712,Student,Luxury,2529,Yes,3,Never,Daily,No,Well,13963
3,67,191256,Retired,Luxury,2368,No,1,Rarely,Weekly,Yes,Well,10062
5,72,94916,Business,Luxury,1642,No,4,Never,Never,Yes,Tank,11867
7,50,184466,Student,Minimalist,2929,Yes,2,Daily,Daily,No,Direct Supply,12939
1,33,184548,Retired,Minimalist,2864,No,4,Never,Weekly,Yes,Tank,14716
1,72,181442,Retired,Minimalist,1360,Yes,1,Never,Daily,No,Well,11464
7,54,108105,Student,Average,2541,Yes,3,Rarely,Never,Yes,Direct Supply,10653
5,21,168056,Salaried,Minimalist,2483,Yes,1,Never,Rarely,Yes,Well,10802
6,48,51403,Salaried,Average,570,No,1,Rarely,Weekly,Yes,Well,3169
3,71,42214,Student,Luxury,2897,Yes,3,Weekly,Weekly,Yes,Well,2670
4,15,34950,Student,Average,1478,Yes,2,Rarely,Rarely,No,Direct Supply,13526
2,64,68500,Business,Minimalist,1416,No,4,Daily,Daily,Yes,Well,9955
7,33,44028,Salaried,Average,1496,No,1,Daily,Rarely,Yes,Well,4016
6,59,50863,Student,Average,515,No,3,Rarely,Never,No,Direct Supply,7463
4,65,181365,Salaried,Minimalist,2810,No,1,Rarely,Daily,Yes,Direct Supply,8346
6,56,156915,Student,Luxury,1447,Yes,4,Daily,Never,No,Direct Supply,12019
7,78,121721,Retired,Luxury,2604,Yes,4,Weekly,Never,Yes,Well,4904
4,48,97360,Retired,Luxury,1490,Yes,3,Rarely,Daily,Yes,Well,4741
6,79,196946,Business,Average,1051,No,1,Never,Rarely,Yes,Tank,2642
7,69,166270,Salaried,Luxury,2345,No,3,Daily,Weekly,No,Direct Supply,8556
3,75,41008,Retired,Average,1930,Yes,2,Never,Never,Yes,Well,10954
1,6,37556,Business,Minimalist,968,Yes,3,Daily,Daily,No,Direct Supply,4395
6,17,86840,Student,Average,2470,Yes,1,Daily,Daily,Yes,Direct Supply,4141
7,15,106362,Retired,Average,2130,Yes,1,Daily,Rarely,No,Well,9517
6,72,140641,Student,Average,989,Yes,4,Rarely,Rarely,No,Well,7430
7,74,125752,Salaried,Average,2480,No,3,Never,Rarely,Yes,Well,13896
3,47,154823,Salaried,Luxury,603,Yes,2,Weekly,Weekly,No,Tank,12544
1,71,24721,Salaried,Average,2003,Yes,4,Rarely,Never,No,Tank,11033
7,62,91947,Retired,Average,2441,Yes,3,Never,Rarely,Yes,Direct Supply,9608
1,18,124686,Retired,Average,2993,Yes,2,Rarely,Never,Yes,Tank,2183
1,74,132695,Business,Average,1228,Yes,2,Never,Rarely,Yes,Tank,4562
5,33,47907,Business,Luxury,951,Yes,1,Daily,Never,Yes,Tank,10927
1,39,77857,Retired,Minimalist,770,Yes,3,Daily,Weekly,No,Tank,13592
6,29,26349,Retired,Luxury,2971,No,4,Daily,Never,No,Tank,4626
1,76,40136,Student,Luxury,640,No,4,Weekly,Rarely,No,Tank,12918
1,22,126270,Student,Luxury,945,Yes,1,Never,Rarely,No,Well,14180
5,61,91538,Business,Luxury,1951,No,1,Never,Daily,Yes,Direct Supply,11685
5,26,132441,Salaried,Luxury,1466,Yes,3,Rarely,Weekly,No,Tank,3949
7,54,64354,Business,Luxury,1218,No,1,Never,Daily,No,Tank,3208
6,5,102621,Student,Minimalist,1432,Yes,1,Rarely,Weekly,Yes,Well,9824
6,31,72047,Salaried,Luxury,829,No,4,Rarely,Never,No,Direct Supply,9613
1,28,103393,Student,Luxury,2755,No,4,Never,Weekly,Yes,Direct Supply,9969
4,11,72344,Salaried,Average,2113,Yes,4,Rarely,Rarely,Yes,Well,12985
1,15,185018,Salaried,Minimalist,648,No,2,Daily,Daily,No,Direct Supply,10441
5,21,175233,Salaried,Minimalist,2412,No,2,Daily,Never,Yes,Tank,11559
5,12,78852,Student,Average,2907,No,3,Rarely,Rarely,Yes,Direct Supply,6124
2,5,174300,Business,Average,1565,Yes,3,Weekly,Rarely,Yes,Tank,10689
6,32,106399,Retired,Luxury,1458,Yes,1,Daily,Weekly,No,Direct Supply,6354
6,30,89768,Business,Minimalist,887,No,3,Daily,Daily,No,Well,8639
5,24,64643,Student,Minimalist,564,Yes,4,Daily,Never,No,Well,11233
4,27,29057,Salaried,Minimalist,2725,Yes,1,Weekly,Rarely,No,Well,4403
2,72,178957,Student,Minimalist,2420,Yes,1,Weekly,Never,Yes,Well,6848
2,7,185934,Business,Average,2538,Yes,4,Never,Rarely,Yes,Well,9259
3,47,183272,Salaried,Luxury,970,No,1,Daily,Rarely,Yes,Well,10511
3,37,144224,Salaried,Average,785,No,3,Never,Rarely,No,Direct Supply,3866
3,13,54560,Student,Luxury,1498,Yes,4,Daily,Rarely,No,Well,14502
7,62,53667,Business,Minimalist,1044,Yes,2,Weekly,Rarely,Yes,Direct Supply,11439
5,20,184617,Business,Luxury,1177,Yes,1,Never,Rarely,Yes,Direct Supply,9634
7,57,124712,Student,Minimalist,1437,Yes,4,Never,Never,No,Well,7060
7,21,95539,Student,Minimalist,1153,Yes,2,Never,Daily,Yes,Well,12040
1,36,69872,Salaried,Average,2789,No,2,Daily,Daily,Yes,Tank,4332
3,4,49851,Student,Minimalist,2519,Yes,3,Daily,Never,Yes,Direct Supply,6815
4,75,90693,Business,Minimalist,1050,Yes,4,Never,Daily,Yes,Tank,6632
1,12,61727,Salaried,Minimalist,1142,Yes,4,Daily,Rarely,No,Direct Supply,9392
4,55,93477,Salaried,Minimalist,1695,No,1,Daily,Never,No,Direct Supply,5750
2,56,32870,Salaried,Luxury,1961,No,2,Rarely,Daily,No,Well,12506
3,43,85356,Retired,Minimalist,1990,Yes,4,Daily,Rarely,No,Direct Supply,9378
6,72,173307,Retired,Average,2025,No,3,Weekly,Weekly,No,Well,14820
7,76,190881,Retired,Average,827,No,3,Weekly,Daily,Yes,Direct Supply,6180
6,49,40251,Business,Luxury,1923,Yes,3,Daily,Rarely,No,Tank,10075
2,61,126593,Student,Average,711,No,2,Weekly,Daily,No,Tank,11031
4,3,150424,Student,Luxury,2201,Yes,2,Rarely,Rarely,No,Tank,12332
1,66,51022,Student,Luxury,2258,No,2,Rarely,Rarely,Yes,Tank,9875
4,70,176102,Business,Average,935,No,2,Never,Weekly,Yes,Well,11247
5,58,57366,Student,Luxury,1520,No,4,Daily,Never,Yes,Well,2634
1,75,148641,Retired,Luxury,592,No,4,Never,Rarely,No,Well,6990
2,27,115434,Student,Luxury,833,Yes,3,Never,Never,No,Tank,3452
7,16,42315,Student,Luxury,2708,Yes,1,Weekly,Weekly,Yes,Tank,2652
1,16,82368,Business,Average,1262,Yes,4,Rarely,Rarely,No,Tank,8460
7,27,192984,Retired,Minimalist,2557,Yes,2,Never,Weekly,No,Direct Supply,12136
4,20,168205,Retired,Luxury,1357,No,2,Rarely,Weekly,No,Well,10700
3,55,150412,Business,Luxury,820,Yes,1,Weekly,Never,No,Tank,3847
7,51,84010,Salaried,Luxury,522,Yes,1,Weekly,Daily,No,Direct Supply,4509
1,32,120113,Salaried,Minimalist,633,Yes,2,Never,Never,No,Tank,13444
4,38,33143,Salaried,Luxury,2502,No,3,Weekly,Weekly,Yes,Tank,3070
5,20,191003,Retired,Minimalist,2666,Yes,3,Rarely,Weekly,Yes,Direct Supply,9043
1,45,152686,Student,Average,1338,No,2,Weekly,Weekly,No,Well,10689
1,53,40152,Salaried,Minimalist,1229,Yes,4,Weekly,Daily,No,Direct Supply,7285
5,68,146517,Student,Luxury,653,Yes,1,Weekly,Rarely,No,Direct Supply,14931
1,72,60203,Student,Luxury,2335,Yes,3,Daily,Daily,No,Well,12207
7,3,195192,Student,Average,1842,No,4,Weekly,Rarely,No,Direct Supply,10158
4,15,128076,Student,Average,597,No,4,Never,Weekly,No,Well,9143
2,46,62697,Student,Average,562,Yes,3,Never,Rarely,No,Tank,8779
4,20,39529,Student,Average,1080,No,2,Weekly,Daily,Yes,Tank,7939
2,40,192560,Business,Average,1748,Yes,1,Never,Never,No,Direct Supply,8961
4,19,169495,Salaried,Average,2450,Yes,3,Daily,Weekly,No,Direct Supply,12705
2,37,94038,Business,Luxury,2584,Yes,2,Never,Never,No,Well,5395
3,22,198721,Salaried,Minimalist,1955,Yes,3,Never,Never,Yes,Tank,13977
5,24,116632,Retired,Luxury,2883,Yes,2,Weekly,Weekly,Yes,Well,5301
4,7,105266,Retired,Average,1005,Yes,1,Daily,Weekly,No,Direct Supply,12618
3,52,100890,Salaried,Minimalist,2625,Yes,1,Weekly,Never,Yes,Well,11067
2,62,171062,Business,Luxury,1279,No,1,Never,Never,No,Direct Supply,8755
7,8,108779,Student,Average,647,Yes,1,Never,Rarely,Yes,Direct Supply,5609
4,65,99262,Salaried,Luxury,1870,No,2,Never,Rarely,No,Direct Supply,2368
4,80,133998,Retired,Luxury,2900,Yes,3,Daily,Rarely,No,Well,2557
1,8,43242,Business,Average,2378,Yes,3,Never,Rarely,No,Well,9110
1,49,115010,Student,Average,2249,Yes,3,Daily,Never,Yes,Well,13193
5,59,189194,Retired,Average,1601,Yes,4,Weekly,Daily,No,Direct Supply,13366
4,28,97575,Student,Average,874,Yes,3,Weekly,Never,Yes,Direct Supply,13171
7,13,39663,Salaried,Luxury,1597,Yes,1,Daily,Rarely,Yes,Direct Supply,5212
4,18,55665,Student,Luxury,1647,Yes,2,Rarely,Weekly,Yes,Well,11946
2,34,144852,Salaried,Luxury,2153,No,2,Never,Rarely,Yes,Tank,6775
5,22,130941,Retired,Luxury,2318,Yes,4,Weekly,Rarely,Yes,Direct Supply,4988
1,43,38935,Business,Minimalist,2811,No,2,Daily,Never,No,Direct Supply,12086
1,70,162023,Retired,Minimalist,2975,No,1,Weekly,Daily,No,Well,5805
3,53,45513,Student,Average,905,No,1,Rarely,Daily,Yes,Tank,14431
4,57,72271,Salaried,Average,1139,No,3,Daily,Never,Yes,Direct Supply,8250
6,67,151563,Business,Average,2170,No,3,Daily,Rarely,No,Tank,3812
2,30,24219,Salaried,Average,1251,No,3,Never,Rarely,No,Well,4227
7,32,47197,Salaried,Minimalist,1759,No,1,Rarely,Never,Yes,Tank,7508
1,11,189320,Student,Average,2826,Yes,4,Weekly,Daily,No,Well,11745
2,52,171245,Business,Minimalist,1068,No,4,Daily,Weekly,No,Tank,14158
7,41,116433,Salaried,Luxury,2756,Yes,4,Never,Weekly,No,Tank,2905
6,9,133826,Salaried,Average,1837,Yes,4,Never,Daily,Yes,Direct Supply,4978
6,58,135995,Student,Luxury,1476,No,2,Never,Daily,Yes,Direct Supply,6687
7,52,191012,Business,Average,2762,Yes,1,Daily,Daily,No,Direct Supply,12133
2,21,103210,Salaried,Minimalist,2297,Yes,3,Daily,Never,No,Well,13674
2,40,32739,Salaried,Minimalist,1429,Yes,4,Rarely,Weekly,No,Tank,11164
1,41,137014,Salaried,Luxury,1469,Yes,4,Weekly,Rarely,No,Well,12935
4,56,27239,Salaried,Luxury,652,Yes,3,Never,Never,Yes,Direct Supply,9984
5,67,47084,Student,Minimalist,1454,No,2,Daily,Weekly,No,Direct Supply,4404
7,5,137128,Business,Luxury,1183,Yes,2,Never,Daily,No,Tank,10707
5,31,72717,Business,Minimalist,1584,No,4,Daily,Never,Yes,Well,7956
5,74,163538,Retired,Average,2189,No,3,Weekly,Never,Yes,Well,11828
5,1,98849,Retired,Average,1127,No,3,Never,Daily,No,Direct Supply,12571
1,79,89583,Retired,Minimalist,803,Yes,1,Weekly,Daily,No,Direct Supply,5575
2,30,182860,Salaried,Minimalist,1404,No,4,Weekly,Never,Yes,Tank,12174
1,62,34512,Business,Average,916,Yes,2,Weekly,Daily,No,Well,6197
2,41,84122,Salaried,Minimalist,2657,No,1,Weekly,Never,No,Direct Supply,10855
3,71,146334,Retired,Minimalist,606,No,2,Weekly,Daily,Yes,Well,11095
1,34,193808,Salaried,Average,834,No,2,Never,Daily,No,Direct Supply,4465
2,51,76649,Student,Luxury,557,No,1,Daily,Never,Yes,Well,12598
5,70,166498,Retired,Minimalist,2823,Yes,2,Rarely,Weekly,Yes,Tank,12097
6,14,139999,Salaried,Minimalist,2704,No,3,Daily,Never,No,Well,2768
2,61,149738,Business,Minimalist,2654,No,1,Weekly,Daily,No,Tank,10017
2,17,156691,Student,Average,1451,Yes,1,Weekly,Never,No,Tank,5412
3,43,190296,Business,Luxury,1330,Yes,2,Daily,Rarely,Yes,Well,4323
6,50,79329,Business,Average,2247,Yes,4,Weekly,Rarely,No,Well,2054
1,41,142726,Retired,Luxury,1508,Yes,4,Rarely,Rarely,No,Well,5417
3,21,183542,Retired,Luxury,1020,No,3,Daily,Never,No,Direct Supply,6857
3,49,146452,Retired,Minimalist,2442,No,4,Never,Rarely,No,Tank,2606
6,30,23363,Student,Minimalist,1529,Yes,1,Daily,Rarely,No,Direct Supply,13096
6,76,79173,Salaried,Average,2672,No,4,Daily,Weekly,No,Direct Supply,5872
1,29,40048,Business,Average,956,No,3,Weekly,Rarely,No,Direct Supply,6513
2,61,164170,Salaried,Average,619,No,2,Never,Weekly,No,Tank,13935
5,33,96013,Retired,Minimalist,739,Yes,3,Never,Never,Yes,Direct Supply,9422
5,31,168448,Retired,Luxury,2050,Yes,2,Daily,Weekly,No,Direct Supply,10111
7,78,130930,Salaried,Average,1484,No,2,Daily,Rarely,Yes,Direct Supply,3280
5,7,152742,Salaried,Luxury,681,No,3,Never,Rarely,Yes,Tank,6323
7,72,79018,Student,Minimalist,632,No,4,Daily,Weekly,Yes,Direct Supply,5789
6,69,119208,Business,Average,1939,No,3,Daily,Never,Yes,Tank,13798
5,66,64228,Retired,Luxury,1917,No,3,Never,Daily,Yes,Well,2954
6,6,126847,Business,Luxury,1548,No,4,Rarely,Never,Yes,Direct Supply,2983
6,7,145463,Retired,Minimalist,2076,Yes,3,Weekly,Weekly,Yes,Tank,4905
2,65,124536,Salaried,Minimalist,2606,No,1,Weekly,Daily,Yes,Tank,8487
6,57,37766,Retired,Minimalist,1948,No,4,Rarely,Weekly,Yes,Direct Supply,6882
3,26,55793,Salaried,Luxury,1173,Yes,1,Daily,Never,Yes,Well,13260
6,29,125964,Business,Average,794,Yes,4,Never,Rarely,No,Direct Supply,14693
2,12,39159,Retired,Average,2817,Yes,3,Rarely,Rarely,Yes,Tank,5303
5,74,80316,Retired,Luxury,659,No,2,Never,Never,No,Tank,4629
6,66,87465,Student,Luxury,2164,No,1,Daily,Weekly,Yes,Well,12793
4,25,137727,Salaried,Average,1418,No,1,Rarely,Weekly,Yes,Tank,7710
4,11,86107,Student,Luxury,2423,No,2,Weekly,Weekly,Yes,Well,6213
7,52,180315,Retired,Luxury,1747,No,2,Never,Daily,No,Direct Supply,14120
2,12,88347,Retired,Minimalist,1181,No,2,Rarely,Rarely,Yes,Tank,10145
2,15,186200,Business,Luxury,1781,Yes,1,Daily,Rarely,Yes,Tank,10889
7,30,156424,Salaried,Minimalist,2103,Yes,2,Rarely,Daily,Yes,Well,7083
5,4,97052,Student,Luxury,1946,Yes,3,Never,Weekly,Yes,Direct Supply,13054
2,51,124688,Student,Luxury,2523,Yes,1,Never,Weekly,Yes,Well,6222
7,56,128650,Business,Minimalist,1988,No,1,Daily,Weekly,No,Well,7620
4,33,76038,Retired,Average,1728,No,3,Rarely,Rarely,Yes,Well,7909
2,14,196637,Student,Average,2016,Yes,2,Never,Daily,No,Direct Supply,4386
1,17,128311,Student,Average,1260,Yes,3,Daily,Never,No,Direct Supply,13412
6,13,127980,Business,Average,1279,No,4,Weekly,Daily,No,Tank,2946
4,41,173668,Salaried,Luxury,2766,Yes,3,Weekly,Weekly,Yes,Well,12520
4,58,156363,Business,Luxury,1731,No,1,Weekly,Weekly,No,Tank,3602
6,72,32493,Business,Minimalist,957,No,2,Weekly,Rarely,No,Direct Supply,6672
5,46,28608,Business,Average,773,Yes,2,Never,Daily,Yes,Well,9224
2,32,189921,Retired,Minimalist,2477,Yes,4,Daily,Daily,No,Tank,7720
1,46,189271,Salaried,Average,549,Yes,3,Rarely,Weekly,No,Direct Supply,7623
5,62,181629,Salaried,Minimalist,2858,No,3,Weekly,Weekly,No,Well,2765
5,71,185926,Retired,Average,809,Yes,4,Weekly,Rarely,Yes,Direct Supply,6795
2,12,62398,Salaried,Luxury,712,No,3,Daily,Rarely,No,Tank,8580
7,79,49366,Salaried,Average,1121,No,4,Weekly,Weekly,No,Direct Supply,10202
4,48,92868,Student,Minimalist,545,Yes,3,Never,Weekly,Yes,Well,11452
2,44,39235,Student,Average,2627,No,2,Weekly,Daily,No,Tank,11294
5,65,107894,Business,Average,968,Yes,1,Never,Daily,Yes,Well,3228
4,80,31035,Retired,Average,2554,No,1,Never,Daily,No,Direct Supply,9174
6,47,39582,Salaried,Luxury,882,No,3,Daily,Never,Yes,Well,2298
2,12,70765,Retired,Luxury,721,No,2,Daily,Daily,No,Tank,8692
4,22,47834,Retired,Average,820,No,4,Rarely,Rarely,No,Well,9292
4,67,183039,Business,Average,1902,Yes,2,Weekly,Weekly,No,Direct Supply,5552
6,48,88282,Retired,Luxury,1785,No,2,Never,Rarely,No,Tank,12299
3,72,165113,Student,Average,1688,No,4,Weekly,Daily,No,Direct Supply,6624
5,10,85068,Business,Minimalist,663,Yes,3,Weekly,Daily,Yes,Direct Supply,4348
1,51,108884,Retired,Luxury,570,Yes,3,Never,Daily,No,Direct Supply,3719
1,50,124617,Salaried,Luxury,2475,No,2,Weekly,Weekly,Yes,Well,6073
3,79,193346,Salaried,Minimalist,797,No,3,Weekly,Weekly,No,Direct Supply,2083
1,56,120999,Student,Luxury,742,Yes,1,Daily,Never,No,Direct Supply,5409
6,10,129237,Business,Average,2322,No,4,Weekly,Weekly,Yes,Tank,7893
2,36,69878,Retired,Luxury,2338,No,3,Rarely,Daily,No,Tank,8701
3,41,112875,Student,Average,923,Yes,4,Never,Daily,Yes,Direct Supply,9030
7,51,22441,Business,Minimalist,1584,No,2,Weekly,Daily,Yes,Tank,10675
5,12,42775,Salaried,Luxury,581,Yes,4,Daily,Daily,Yes,Tank,13540
7,49,141549,Salaried,Average,2251,Yes,3,Never,Never,Yes,Well,9463
2,60,91359,Business,Average,2236,Yes,4,Daily,Weekly,No,Well,6998
4,55,66054,Student,Minimalist,615,No,3,Daily,Weekly,Yes,Well,7812
2,24,191975,Salaried,Average,2897,No,4,Daily,Never,No,Well,3742
2,23,90382,Business,Minimalist,1775,Yes,2,Never,Never,No,Well,2050
1,17,96592,Business,Minimalist,1734,Yes,1,Rarely,Weekly,Yes,Tank,6183
1,65,95435,Student,Average,1881,Yes,1,Rarely,Weekly,Yes,Direct Supply,6813
7,15,54018,Student,Average,1574,No,4,Weekly,Daily,Yes,Tank,10425
7,75,189475,Student,Average,1932,Yes,1,Never,Rarely,No,Well,3064
5,1,125643,Student,Luxury,2445,No,1,Daily,Weekly,No,Direct Supply,4715
1,1,121988,Retired,Average,1294,Yes,4,Rarely,Daily,Yes,Tank,3721
7,15,196318,Business,Minimalist,1198,No,4,Never,Rarely,Yes,Direct Supply,3375
1,58,56797,Student,Minimalist,1100,No,4,Weekly,Rarely,No,Direct Supply,13040
4,7,42285,Business,Minimalist,2785,No,4,Rarely,Daily,No,Direct Supply,3077
6,46,93945,Retired,Average,2061,Yes,1,Weekly,Daily,Yes,Well,2774
1,54,168028,Salaried,Minimalist,2668,Yes,2,Never,Rarely,Yes,Tank,10966
5,21,45222,Retired,Luxury,988,No,3,Daily,Rarely,No,Well,5314
4,67,169292,Student,Average,1808,Yes,3,Daily,Never,Yes,Well,8853
4,46,132856,Student,Average,1933,No,3,Rarely,Weekly,Yes,Direct Supply,9417
4,27,81766,Business,Luxury,2980,Yes,1,Rarely,Weekly,No,Well,6283
1,2,66893,Student,Average,966,No,4,Weekly,Weekly,No,Tank,8208
1,1,186708,Business,Minimalist,1779,Yes,2,Daily,Weekly,No,Well,13871
7,16,107345,Retired,Luxury,2443,No,3,Daily,Never,No,Well,11594
4,56,71416,Salaried,Minimalist,1486,No,3,Daily,Rarely,Yes,Well,4759
7,25,138191,Retired,Average,2758,No,4,Daily,Weekly,No,Tank,7038
6,47,119279,Student,Minimalist,849,Yes,3,Weekly,Rarely,No,Direct Supply,13801
3,44,151250,Retired,Minimalist,1485,No,2,Weekly,Never,No,Direct Supply,10187
2,50,43569,Student,Average,2588,No,2,Rarely,Never,Yes,Tank,7275
7,78,134754,Retired,Luxury,2660,No,4,Rarely,Rarely,No,Well,8704
1,48,120748,Retired,Luxury,2100,No,4,Weekly,Never,Yes,Direct Supply,10417
4,8,107441,Business,Luxury,2041,No,3,Weekly,Rarely,No,Well,3528
4,28,109259,Salaried,Luxury,866,No,4,Never,Daily,No,Tank,6322
6,7,77197,Retired,Average,1090,No,1,Rarely,Never,Yes,Tank,7249
6,11,130962,Retired,Minimalist,2757,No,2,Weekly,Daily,Yes,Well,6550
2,8,170815,Salaried,Luxury,2242,No,1,Rarely,Weekly,Yes,Well,5594
1,36,140105,Business,Minimalist,1329,Yes,4,Never,Rarely,No,Well,3129
4,4,92736,Salaried,Minimalist,643,No,2,Rarely,Daily,No,Tank,8970
5,9,20925,Business,Luxury,1406,No,1,Daily,Daily,Yes,Well,10971
2,27,98248,Salaried,Minimalist,2177,Yes,3,Daily,Weekly,No,Direct Supply,8636
5,10,143674,Salaried,Luxury,2798,Yes,3,Never,Rarely,Yes,Tank,3583
5,56,164985,Salaried,Minimalist,1814,No,4,Daily,Never,No,Well,12889
6,63,57447,Student,Average,661,Yes,3,Never,Rarely,Yes,Direct Supply,11018
7,76,155935,Retired,Luxury,2632,Yes,3,Rarely,Never,Yes,Well,6082
1,58,124044,Business,Luxury,2393,Yes,1,Weekly,Never,No,Direct Supply,14864
7,72,147399,Student,Minimalist,2922,Yes,3,Weekly,Daily,No,Well,4355
4,24,45557,Business,Minimalist,1925,Yes,3,Weekly,Daily,Yes,Tank,8263
7,59,22296,Salaried,Average,2982,Yes,4,Weekly,Rarely,No,Well,5307
6,42,128131,Retired,Minimalist,1785,No,1,Never,Daily,No,Tank,6882
4,74,151416,Student,Minimalist,2284,Yes,3,Never,Never,Yes,Tank,12827
5,42,110296,Student,Minimalist,2836,Yes,1,Never,Rarely,No,Direct Supply,9700
7,68,60056,Business,Luxury,2041,No,2,Never,Never,No,Direct Supply,8734
6,52,87951,Business,Luxury,1934,Yes,4,Weekly,Never,Yes,Well,6899
7,37,95623,Retired,Average,2912,No,4,Weekly,Never,Yes,Direct Supply,8328
1,14,78879,Salaried,Minimalist,779,No,4,Daily,Never,Yes,Direct Supply,10092
5,46,152995,Salaried,Luxury,2261,No,3,Daily,Daily,Yes,Well,7444
6,68,128365,Retired,Minimalist,2319,Yes,1,Weekly,Weekly,Yes,Tank,9411
5,11,52956,Business,Minimalist,1767,No,1,Weekly,Rarely,No,Direct Supply,5545
5,58,147521,Student,Minimalist,2444,Yes,1,Daily,Weekly,Yes,Direct Supply,3347
1,22,151182,Student,Average,2449,Yes,1,Never,Rarely,No,Tank,6788
1,42,33664,Retired,Average,713,No,4,Weekly,Weekly,No,Well,14143
3,9,95977,Salaried,Average,1367,No,3,Rarely,Rarely,No,Direct Supply,10965
7,50,81737,Retired,Minimalist,1210,No,4,Daily,Never,No,Tank,14948
4,15,154038,Salaried,Minimalist,2968,No,1,Daily,Weekly,Yes,Tank,11262
2,74,188040,Salaried,Average,1332,Yes,1,Never,Weekly,No,Direct Supply,14130
4,61,128943,Student,Luxury,1190,Yes,4,Weekly,Weekly,No,Tank,10247
2,38,81295,Salaried,Luxury,1123,No,1,Daily,Rarely,No,Well,7649
5,65,169385,Student,Average,2711,No,2,Rarely,Rarely,Yes,Well,2524
6,17,101147,Student,Minimalist,851,Yes,2,Weekly,Rarely,Yes,Direct Supply,6008
3,56,26237,Salaried,Average,2737,No,1,Weekly,Never,Yes,Tank,9285
6,75,83323,Salaried,Luxury,1568,No,4,Weekly,Never,Yes,Well,8357
3,46,132031,Business,Luxury,1370,No,4,Daily,Never,No,Direct Supply,3963
5,80,193237,Retired,Luxury,2245,No,2,Weekly,Rarely,Yes,Direct Supply,9425
