Number_of_people,Average_Age,Total_Income,Occupation,Lifestyle,House_Size,Presence_of_garden,Number_of_bathrooms,Dishwasher_usage,Washing_machine_usage,Swimming_pool,Water_storage,Water_footprint
3,30,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5866.3147454667105
4,31,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6420.268804005901
5,32,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7718.354897312721
6,33,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11440.510339138265
7,34,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12130.868532041946
8,35,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13514.464642936846
1,36,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3096.265318126208
2,37,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4247.885784709262
3,38,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6025.4743569470365
4,39,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6605.617248375289
5,40,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8390.064346038891
6,41,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11029.057800569179
7,42,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11966.794678229344
8,43,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13936.701730104127
1,44,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3334.491808477083
2,45,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3699.0417330209098
3,46,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5947.575381136545
4,47,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,7095.796987459177
5,48,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8167.621543194457
6,49,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11391.984830230702
7,50,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11969.638073952703
8,51,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13875.736075713312
1,52,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3081.002696225175
2,53,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3799.4926087180074
3,54,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5706.44557234014
4,55,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6115.769155501065
5,56,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8100.44718150348
6,57,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11024.637818095305
7,58,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12398.151603333044
8,59,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13602.75184830885
1,60,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3024.085121016096
2,61,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3633.891764743991
3,62,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5912.956068905746
4,63,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6354.429771538881
5,64,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8332.141601607957
6,65,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11111.572971725815
7,66,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12151.27733563517
8,67,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14141.298354036802
1,68,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2868.266022423836
2,69,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4060.9541963078645
3,70,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5791.856567174123
4,71,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6801.728756524851
5,72,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8153.1278166090315
6,73,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11241.857965440227
7,74,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12159.881005572446
8,75,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13980.517376195685
1,76,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3081.723699686801
2,77,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3932.153192778953
3,78,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5801.626436157004
4,79,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6357.2301520912615
5,80,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7667.650259025908
6,81,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11436.534737986052
7,82,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12564.35664017104
8,83,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13970.799458091216
1,84,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2896.4601425681544
2,85,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4106.856274181182
3,86,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5632.444719634319
4,87,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6631.3797815968965
5,88,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8135.998028117551
6,89,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10887.168913715115
7,90,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12116.013002804673
8,91,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14199.676907252622
1,92,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3323.3325062618387
2,93,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3748.8059085091077
3,94,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5945.333811159474
4,95,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6161.3190617958835
5,96,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7966.633702799928
6,97,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10868.108468217324
7,98,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11786.72859505632
8,99,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13832.465159456773
1,20,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3390.2768044487952
2,21,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3700.345100831868
3,22,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5666.357680422856
4,23,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6673.01051492368
5,24,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8108.036110305971
6,25,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11046.087596976697
7,26,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12189.537003828034
8,27,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14014.633882622122
1,28,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2816.107555977207
2,29,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3506.386016064188
3,30,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5466.00071440829
4,31,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6733.651117180145
5,32,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8417.99941764138
6,33,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11672.718383003037
7,34,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11894.990499196561
8,35,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13988.358766377745
1,36,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2982.725765268699
2,37,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3873.674416498598
3,38,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5204.764221302899
4,39,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6234.284108939868
5,40,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8186.5250263071175
6,41,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10756.797675628806
7,42,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12115.659517390064
8,43,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14211.258783543042
1,44,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3284.6537901597326
2,45,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4048.4321271735776
3,46,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5707.4432585704
4,47,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6643.118594277853
5,48,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8481.127462790266
6,49,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11417.017025303901
7,50,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12184.444524044447
8,51,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13866.629969002035
1,52,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3205.841632491792
2,53,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4276.300021709394
3,54,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5384.871982891873
4,55,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6973.334843482644
5,56,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8127.222667338617
6,57,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11458.738077985414
7,58,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12253.320332815441
8,59,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14135.5528028487
1,60,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3351.5172904147194
2,61,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3904.873233059755
3,62,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6122.738906838038
4,63,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6668.656703444965
5,64,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8075.606222380566
6,65,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11273.472289546044
7,66,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12075.652375391575
8,67,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13875.384905341007
1,68,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3010.939527467618
2,69,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4423.276302971824
3,70,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6059.221796658986
4,71,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6313.597759572005
5,72,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8284.925536073206
6,73,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11055.889412611868
7,74,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12035.255402117922
8,75,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13690.15101634519
1,76,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3007.125946455123
2,77,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3636.7412215299714
3,78,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5862.260981691146
4,79,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6296.182143322165
5,80,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8150.315239235692
6,81,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10800.120232196454
7,82,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12198.682253183079
8,83,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13668.798947367439
1,84,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2745.4590009015806
2,85,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3998.323317921763
3,86,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5619.931123515229
4,87,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6593.577384152429
5,88,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7818.529503338464
6,89,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11189.137455798942
7,90,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12227.165816611785
8,91,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14378.885088164852
1,92,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2910.489301156461
2,93,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4130.461396624619
3,94,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6010.773695597179
4,95,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6384.114413669591
5,96,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8226.395872521916
6,97,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11008.450488259772
7,98,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11815.211519998096
8,99,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14381.482765473005
1,20,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3034.1329931531172
2,21,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4032.7176373786365
3,22,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6049.172180751625
4,23,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6742.305611803391
5,24,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8579.454183531016
6,25,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11729.303178992273
7,26,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11736.750727481103
8,27,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14177.230263908992
1,28,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2924.5712607905125
2,29,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3974.983148853229
3,30,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5753.348062089178
4,31,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6407.096009911512
5,32,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8425.478083256527
6,33,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10963.844095567709
7,34,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12124.482870029029
8,35,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13757.623337890873
1,36,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3227.423104292145
2,37,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3791.1871094949774
3,38,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5966.710310918943
4,39,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6685.638106538825
5,40,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8007.8976973226145
6,41,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11168.55610139696
7,42,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12206.488176981762
8,43,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13902.772484792536
1,44,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2978.740216741718
2,45,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3869.9953590144346
3,46,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5701.746498201169
4,47,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6750.158095793941
5,48,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8378.331808253732
6,49,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10853.393099242148
7,50,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11951.151804853618
8,51,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13749.017018070774
1,52,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2929.8459347534217
2,53,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3793.8528384593124
3,54,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5985.0384162003775
4,55,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6508.221608112779
5,56,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8237.198277892734
6,57,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11145.671730540618
7,58,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11680.040722578618
8,59,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14067.941208469418
1,60,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3144.293994314841
2,61,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3834.679155818436
3,62,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6172.01525803614
4,63,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6753.77643178284
5,64,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8351.971748092097
6,65,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10886.051119391941
7,66,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12019.9520887078
8,67,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14001.939113435226
1,68,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3091.547789134244
2,69,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3863.586959005349
3,70,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5611.882650744638
4,71,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6710.9850565561555
5,72,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7977.322404877391
6,73,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10762.41886737864
